Iteración,Casilla_1,Casilla_2,Casilla_3,Casilla_4,Casilla_5,Casilla_6,Casilla_7,Casilla_8,Casilla_9,Casilla_10,Casilla_11,Casilla_12,Casilla_13,Casilla_14,Casilla_15,Casilla_16,Casilla_17,Casilla_18,Casilla_19,Casilla_20,Casilla_21,Casilla_22,Casilla_23,Casilla_24,Casilla_25,Casilla_26,Casilla_27,Casilla_28,Casilla_29,Casilla_30,Casilla_31,Casilla_32,Casilla_33,Casilla_34,Casilla_35,Casilla_36,Casilla_37,Casilla_38,Casilla_39,Casilla_40,Casilla_41,Casilla_42,Casilla_43,Casilla_44,Casilla_45,Casilla_46,Casilla_47,Casilla_48,Casilla_49,Casilla_50
34,0.04856225555789871,0.0,0.008093705657351447,0.00944265621968913,0.011016431996513951,0.0,0.012852503908355017,0.006900882377077063,0.008051030250977446,0.02989131892713779,0.04020362680404795,0.016316562298753935,0.0,0.016893906230677394,0.0489480724786569,0.0,0.048925848137343186,0.0,0.0,0.01912797176463343,0.019500314031903054,0.036393250544644096,0.0,0.025356085322895683,0.03240906950616211,0.02213110756794702,0.022631632188623754,0.023153521846621054,0.02094690859540948,0.04356603582509093,0.027473060130902532,0.02665039509568011,0.027403612125174844,0.028198942705928702,0.02903984437234388,0.0,0.04850323368539971,0.026632673438356087,0.026629711945891754,0.0,0.0,0.016960922446056934,0.038823729448676195,0.018174489574610358,0.02011775441535155,0.0,0.03135897149103463,0.06271796108618066,0.0,0.0
35,0.048562263785849547,0.0,0.008093709259649785,0.009442660202541694,0.011016436239156548,0.0,0.01285250823857554,0.0069008829636515905,0.008051030026497766,0.029891315649674004,0.04020363458274728,0.016316560377932544,0.0,0.016893903442999028,0.04894805579445258,0.0,0.04892584563799826,0.0,0.0,0.019127971141112914,0.01950031539677225,0.03639326622931185,0.0,0.025356097628772303,0.03240908625812855,0.022131115195039727,0.022631637828925327,0.023153524188378776,0.02094690273870827,0.04356602531238943,0.02747304592164239,0.02665037769243246,0.027403592280387974,0.028198922269813156,0.02903982574636443,0.0,0.04850322352821734,0.026632671330754542,0.026629717721200534,0.0,0.0,0.016960936511607926,0.03882374434700895,0.018174506213163494,0.020117767971764462,0.0,0.03135896839296649,0.06271795195340872,0.0,0.0
36,0.048562259187942186,0.0,0.008093710630974924,0.009442662174249888,0.011016438874673504,0.0,0.012852511581199596,0.006900885656653928,0.008051032817262526,0.029891313820634254,0.04020363921810004,0.01631656191019103,0.0,0.0168939039334172,0.04894803888381341,0.0,0.04892584884607392,0.0,0.0,0.019127967479241642,0.019500312095593955,0.036393261750403375,0.0,0.025356103709065762,0.032409100906585685,0.022131122775682972,0.022631646784670778,0.02315353385669629,0.020946910183207445,0.043566028118900466,0.027473048586928346,0.026650375197513985,0.02740358561374611,0.02819891135565655,0.02903981103589561,0.0,0.04850320562640764,0.026632656919535893,0.02662970585925624,0.0,0.0,0.016960935430028735,0.03882374682180984,0.01817451165176199,0.020117778794124228,0.0,0.031358976703740715,0.0627179552083577,0.0,0.0
37,0.04856225219245609,0.0,0.008093709864657031,0.009442661636486185,0.011016438665527832,0.0,0.01285251181130675,0.006900887210182985,0.008051034819625305,0.029891314112922496,0.040203638684946474,0.016316563848975056,0.0,0.016893905570473627,0.048948035268041014,0.0,0.04892585218755269,0.0,0.0,0.01912796527721742,0.019500309201521494,0.03639325131033415,0.0,0.02535610203217991,0.032409102955338255,0.022131124323481736,0.02263165020622196,0.023153539321068096,0.020946918005450246,0.043566034979868905,0.027473057104290606,0.026650381717681047,0.027403590454652883,0.028198913592832102,0.029039809842658814,0.0,0.04850319825931609,0.026632648138203315,0.026629695091873632,0.0,0.0,0.016960928067533295,0.038823741473211645,0.018174507505105117,0.02011777975949684,0.0,0.03135898380149116,0.06271796170581605,0.0,0.0
38,0.04856224961613218,0.0,0.008093708698742682,0.009442660342852186,0.01101643728226655,0.0,0.012852510393187857,0.006900886996329632,0.008051034864693463,0.02989131516969524,0.040203636131441206,0.016316564439830667,0.0,0.016893906446108716,0.04894804078815455,0.0,0.04892585293625949,0.0,0.0,0.019127965504344556,0.01950030878880185,0.03639324633305724,0.0,0.025356098024700034,0.03240909743776665,0.022131121796098538,0.022631648303809256,0.02315353847125933,0.020946919806381657,0.04356603831163459,0.027473061631904865,0.026650387323396925,0.027403596889096805,0.028198920263835293,0.02903981597579596,0.0,0.048503201699579016,0.02663264897785682,0.0266296933812772,0.0,0.0,0.016960923581565503,0.03882373667414756,0.018174502128470313,0.020117775316203422,0.0,0.03135898470163673,0.0627179645716837,0.0,0.0
39,0.04856225116938974,0.0,0.008093708269355362,0.00944265971914581,0.011016436442954507,0.0,0.012852509323332265,0.0069008861195082125,0.008051033952229817,0.029891315748280516,0.040203634647461337,0.01631656392589123,0.0,0.016893906266998365,0.048948046241238954,0.0,0.04892585186627947,0.0,0.0,0.019127966695087123,0.019500309871459766,0.03639324787731915,0.0,0.025356096094366207,0.03240909272521508,0.02213111934811172,0.022631645396737385,0.023153535315905284,0.020946917338938966,0.0435660373350897,0.027473060687825002,0.026650388053514704,0.027403598974731103,0.028198923738945694,0.029039820704375024,0.0,0.0485032075098767,0.026632653691950666,0.026629697301027315,0.0,0.0,0.016960924009785504,0.038823735939242765,0.018174500435807844,0.020117771846943997,0.0,0.03135898196754949,0.06271796344812638,0.0,0.0
40,0.048562253440767186,0.0,0.008093708528231623,0.009442659906457518,0.011016436526315152,0.0,0.01285250926680757,0.0069008856257979905,0.008051033312382692,0.029891315642929767,0.04020363484430676,0.01631656329846869,0.0,0.016893905732228518,0.04894804733922374,0.0,0.04892585078654339,0.0,0.0,0.019127967395752798,0.019500310800434257,0.036393251273342676,0.0,0.02535609667411858,0.03240909212833539,0.022131118877241222,0.02263164431941199,0.023153533573624922,0.020946914813389277,0.043566035098965235,0.02747305790999969,0.026650385903768007,0.027403597354668505,0.028198922951000793,0.029039821021507525,0.0,0.04850320983154366,0.0266326564969072,0.026629700769979864,0.0,0.0,0.016960926417142447,0.038823737704890594,0.018174501823667706,0.02011777158880124,0.0,0.031358979689071434,0.06271796133197252,0.0,0.0
41,0.04856225425074199,0.0,0.00809370890679453,0.009442660328166467,0.01101643697924272,0.0,0.012852509733628578,0.006900885704635311,0.008051033308934976,0.029891315299037543,0.04020363567851225,0.016316563115370795,0.0,0.016893905453980985,0.04894804551170437,0.0,0.04892585055877187,0.0,0.0,0.01912796730966594,0.01950031092025332,0.036393252850444785,0.0,0.0253560979785502,0.03240909394635838,0.022131119711997285,0.02263164495891202,0.023153533878741642,0.020946914262122016,0.043566034040686166,0.027473056468494673,0.026650384098772052,0.027403595269859853,0.02819892077573594,0.029039819005298582,0.0,0.04850320866635033,0.026632656177081413,0.026629701275937945,0.0,0.0,0.016960927849738454,0.038823739251044445,0.01817450356482002,0.020117773050746975,0.0,0.031358979433619386,0.06271796042524391,0.0,0.0
42,0.04856225372913908,0.0,0.008093709041790331,0.009442660526256086,0.011016437247617163,0.0,0.01285251007749095,0.006900885991305381,0.008051033608744599,0.029891315115739343,0.0402036361525595,0.01631656328745811,0.0,0.016893905517748477,0.0489480437524473,0.0,0.048925850914173855,0.0,0.0,0.019127966920742867,0.019500310563357028,0.03639325231889323,0.0,0.02535609859088496,0.032409095462544016,0.02213112050087877,0.022631645901267327,0.023153534907710445,0.020946915079093253,0.04356603437685646,0.027473056799802918,0.026650383886825633,0.027403594617954764,0.0281989196697794,0.02903981748594512,0.0,0.04850320677946117,0.02663265463600279,0.026629699982387685,0.0,0.0,0.016960927686561614,0.038823739468204596,0.018174504092300377,0.020117774165381307,0.0,0.03135898033620134,0.06271796080849082,0.0,0.0
43,0.04856225299265833,0.0,0.008093708954856513,0.009442660461821567,0.011016437216197581,0.0,0.012852510090800441,0.006900886148859088,0.00805103381407665,0.02989131515387365,0.04020363608120058,0.016316563490973296,0.0,0.016893905692634485,0.04894804341990239,0.0,0.0489258512634653,0.0,0.0,0.019127966697394937,0.019500310264560672,0.03639325121367842,0.0,0.025356098391299296,0.03240909563438766,0.022131120642737017,0.02263164623942633,0.023153535462411383,0.02094691589388092,0.04356603510445806,0.027473057704725044,0.026650384594268196,0.027403595158592673,0.028198919944707246,0.02903981740505207,0.0,0.04850320604771009,0.02663265373999435,0.026629698864857207,0.0,0.0,0.01696092689964194,0.03882373888628518,0.018174503628859445,0.020117774232472595,0.0,0.03135898107017532,0.06271796149710208,0.0,0.0
44,0.0485622527384884,0.0,0.008093708832109721,0.009442660324585806,0.011016437068222733,0.0,0.012852509937588998,0.006900886120612683,0.008051033812089197,0.02989131526645513,0.04020363580926084,0.016316563548135068,0.0,0.01689390578149721,0.048948044024093654,0.0,0.04892585133326756,0.0,0.0,0.019127966729333694,0.019500310230127105,0.0363932507138391,0.0,0.025356097966861335,0.03240909503569875,0.02213112036688683,0.02263164602444384,0.02315353535358812,0.02094691606171028,0.043566035440024124,0.02747305816288356,0.02665038517460646,0.027403595833194988,0.02819892065305605,0.029039818066772024,0.0,0.04850320644098827,0.02663265385838838,0.026629698716009405,0.0,0.0,0.01696092644209361,0.03882373838866455,0.018174503065129778,0.02011777375201939,0.0,0.03135898114296418,0.06271796178430714,0.0,0.0
45,0.04856225291327243,0.0,0.008093708789748067,0.009442660261766354,0.011016436982530655,0.0,0.012852509827234444,0.006900886027084543,0.008051033713853323,0.02989131532501548,0.04020363565833743,0.01631656349100114,0.0,0.016893905759425485,0.0489480445913291,0.0,0.048925851216011965,0.0,0.0,0.0191279668564764,0.019500310347782483,0.036393250895814404,0.0,0.025356097772784424,0.03240909454801143,0.02213112011264333,0.022631645718902187,0.023153535017954974,0.020946915791246478,0.043566035324674596,0.027473058047058657,0.026650385234922788,0.027403596036209392,0.028198921004334583,0.029039818554245908,0.0,0.04850320705332582,0.026632654361436296,0.026629699142066615,0.0,0.0,0.016960926502564342,0.03882373832527026,0.01817450290085932,0.02011777339398612,0.0,0.03135898084613331,0.06271796165468334,0.0,0.0
46,0.04856225315184522,0.0,0.008093708818878737,0.009442660283836748,0.01101643699413114,0.0,0.012852509824552915,0.00690088597687992,0.008051033648060677,0.02989131531170617,0.040203635684179354,0.016316563425254203,0.0,0.016893905702548652,0.04894804469151313,0.0,0.04892585110350425,0.0,0.0,0.019127966927794424,0.019500310443969576,0.036393251255224246,0.0,0.025356097841231794,0.03240909449925629,0.022131120070144856,0.022631645612839344,0.023153534841359295,0.020946915528382723,0.043566035088051555,0.02747305775223883,0.026650385002080036,0.02740359585579328,0.028198920908677812,0.029039818573074413,0.0,0.04850320728364666,0.026632654647173078,0.026629699501591997,0.0,0.0,0.016960926759471456,0.03882373851698657,0.018174503055222918,0.020117773377457775,0.0,0.03135898061018,0.06271796143125778,0.0,0.0
47,0.0485622532313804,0.0,0.008093708858640868,0.009442660328453992,0.011016437042426783,0.0,0.012852509874781972,0.006900885986899923,0.008051033649713242,0.029891315275046938,0.04020363577294475,0.016316563407563173,0.0,0.016893905674346718,0.04894804449194416,0.0,0.04892585108243339,0.0,0.0,0.019127966916261004,0.019500310453801968,0.03639325141345907,0.0,0.025356097979280012,0.03240909469622646,0.022131120161246055,0.022631645684971127,0.023153534879782754,0.020946915477471927,0.04356603498179672,0.02747305760667234,0.02665038481550277,0.027403595637491965,0.028198920677984286,0.029039818355870706,0.0,0.048503207151177646,0.0266326546038787,0.02662969954472754,0.0,0.0,0.016960926905401956,0.038823738677086064,0.018174503237537182,0.020117773535121786,0.0,0.031358980589946454,0.06271796134072496,0.0,0.0
48,0.04856225317282821,0.0,0.008093708871896733,0.009442660348336879,0.011016437069745878,0.0,0.012852509910150342,0.006900886017383935,0.008051033681867256,0.029891315256427225,0.04020363582103412,0.01631656342656447,0.0,0.016893905682028004,0.0489480443091556,0.0,0.04892585112120254,0.0,0.0,0.019127966874787378,0.019500310415106425,0.036393251351358485,0.0,0.025356098040737348,0.03240909485299151,0.022131120243171418,0.022631645784002258,0.023153534989197117,0.02094691556691773,0.04356603502128376,0.027473057646915836,0.02665038479865682,0.027403595574366273,0.028198920566453078,0.02903981819948667,0.0,0.0485032069525613,0.026632654439671225,0.026629699404400548,0.0,0.0,0.01696092688329731,0.03882373869535597,0.01817450328851571,0.02011777364997909,0.0,0.03135898068749773,0.06271796138466555,0.0,0.0
49,0.04856225309553848,0.0,0.008093708862138034,0.00944266034078749,0.011016437065510304,0.0,0.01285250991046795,0.006900886033354972,0.00805103370291896,0.02989131526107248,0.04020363581180961,0.01631656344781048,0.0,0.016893905700546163,0.048948044279180584,0.0,0.04892585115746603,0.0,0.0,0.019127966852064356,0.01950031038419092,0.03639325123453602,0.0,0.025356098017343332,0.03240909486652295,0.02213112025583019,0.02263164581722753,0.023153535045376837,0.020946915651683273,0.043566035098233924,0.027473057742927298,0.02665038487524802,0.027403595634495587,0.028198920599556258,0.029039818195765586,0.0,0.048503206880181345,0.02663265434858736,0.026629699288756425,0.0,0.0,0.016960926799438846,0.03882373863222628,0.018174503237120842,0.02011777365359144,0.0,0.03135898076327354,0.062717961457218,0.0,0.0
50,0.04856225307067513,0.0,0.008093708849256413,0.009442660326279419,0.011016437049744001,0.0,0.01285250989399572,0.006900886029817296,0.008051033702043126,0.029891315273007153,0.04020363578285341,0.01631656345327066,0.0,0.016893905709494415,0.048948044345064064,0.0,0.04892585116379615,0.0,0.0,0.019127966856198796,0.01950031038145183,0.036393251184502,0.0,0.025356097972460932,0.032409094801752004,0.022131120225776263,0.022631645793070566,0.023153535031910002,0.020946915667050137,0.043566035131862815,0.027473057789145782,0.026650384935213177,0.02740359570511615,0.028198920674660823,0.02903981826702406,0.0,0.048503206924735344,0.0266326543642078,0.026629699276431024,0.0,0.0,0.016960926752920855,0.038823738580733076,0.01817450317816815,0.020117773601855637,0.0,0.03135898076869967,0.06271796148575381,0.0,0.0
51,0.04856225309025605,0.0,0.008093708845112521,0.00944266031998859,0.01101643704103516,0.0,0.01285250988265916,0.006900886019879258,0.008051033691515474,0.029891315278917474,0.040203635767538534,0.016316563446952783,0.0,0.01689390570683194,0.0489480444039486,0.0,0.04892585115098215,0.0,0.0,0.01912796686972577,0.0195003103941765,0.03639325120564083,0.0,0.025356097953017933,0.03240909475138188,0.022131120199394262,0.022631645760990506,0.023153534996260293,0.020946915637494963,0.043566035118395754,0.027473057775236967,0.026650384939802596,0.027403595724708747,0.028198920710049674,0.029039818317174813,0.0,0.048503206989141616,0.02663265441779159,0.026629699322624028,0.0,0.0,0.016960926760895695,0.038823738575547065,0.018174503162382123,0.02011777356501812,0.0,0.03135898073662945,0.06271796147089877,0.0,0.0
52,0.04856225311528503,0.0,0.008093708848376008,0.009442660322561428,0.011016437042559526,0.0,0.012852509882732052,0.006900886014799238,0.008051033684779114,0.029891315277298852,0.040203635770797976,0.01631656344008498,0.0,0.01689390570080059,0.04894804441285412,0.0,0.048925851139291224,0.0,0.0,0.019127966876960445,0.01950031040410942,0.03639325124360274,0.0,0.025356097960989234,0.032409094747734006,0.022131120195657154,0.0226316457506019,0.023153534978404236,0.020946915610174144,0.04356603509338375,0.027473057743986277,0.02665038491462879,0.027403595704696845,0.028198920698649883,0.029039818317614784,0.0,0.04850320701186035,0.026632654446812905,0.026629699359811073,0.0,0.0,0.01696092678825954,0.03882373859631926,0.018174503179476394,0.020117773564411173,0.0,0.03135898071228856,0.06271796144734458,0.0,0.0
53,0.04856225312304495,0.0,0.008093708852547505,0.00944266032727684,0.011016437047703744,0.0,0.012852509888130331,0.006900886016038169,0.008051033685171375,0.029891315273410376,0.04020363578023627,0.016316563438401203,0.0,0.016893905697960027,0.048948044391120306,0.0,0.04892585113739627,0.0,0.0,0.01912796687549099,0.019500310404850965,0.03639325125941004,0.0,0.025356097975575764,0.03240909476902137,0.02213112020556597,0.022631645758682088,0.023153534983097503,0.02094691560556442,0.0435660350827511,0.027473057729325862,0.026650384895367907,0.02740359568186318,0.028198920674212338,0.029039818294253276,0.0,0.04850320699690218,0.026632654441241774,0.02662969936327246,0.0,0.0,0.01696092680308072,0.03882373861287268,0.018174503198533795,0.02011777358137957,0.0,0.031358980710888676,0.06271796143835554,0.0,0.0
54,0.048562253116506596,0.0,0.008093708853840824,0.009442660329265409,0.011016437050478216,0.0,0.012852509891762173,0.006900886019276402,0.008051033688616097,0.02989131527153304,0.04020363578510786,0.016316563440497752,0.0,0.016893905698876232,0.04894804437215882,0.0,0.04892585114162468,0.0,0.0,0.019127966871079434,0.019500310400667926,0.03639325125223465,0.0,0.025356097981720838,0.032409094785199086,0.022131120214058185,0.02263164576907068,0.023153534994709204,0.02094691561532378,0.04356603508733062,0.027473057734113744,0.02665038489416449,0.027403595675798146,0.028198920662994995,0.0290398182781808,0.0,0.04850320697602512,0.02663265442376648,0.026629699348078788,0.0,0.0,0.016960926800236066,0.03882373861431414,0.018174503203411272,0.02011777359318987,0.0,0.03135898072142213,0.06271796144336292,0.0,0.0
55,0.048562253108405395,0.0,0.008093708852751099,0.009442660328391236,0.011016437049935471,0.0,0.012852509891681841,0.006900886020891103,0.008051033690770502,0.029891315272092628,0.0402036357839632,0.01631656344271593,0.0,0.016893905700838523,0.04894804436953563,0.0,0.048925851145390165,0.0,0.0,0.01912796686877662,0.019500310397477155,0.03639325123990386,0.0,0.025356097979012178,0.032409094786142366,0.022131120215150322,0.022631645772313448,0.023153535000380573,0.02094691562412633,0.04356603509545691,0.027473057744281923,0.02665038490243437,0.027403595682452087,0.028198920666906668,0.02903981827828763,0.0,0.04850320696890431,0.02663265441452726,0.02662969933612759,0.0,0.0,0.01696092679131173,0.038823738607483296,0.018174503197732575,0.020117773593205022,0.0,0.03135898072923629,0.0627179614510042,0.0,0.0
56,0.048562253105988586,0.0,0.0080937088514009,0.009442660326859415,0.011016437048257954,0.0,0.012852509889913866,0.006900886020459941,0.008051033690608458,0.0298913152733584,0.04020363578088745,0.016316563443233213,0.0,0.016893905701738893,0.04894804437670006,0.0,0.048925851145952444,0.0,0.0,0.01912796686929405,0.019500310397283734,0.03639325123491512,0.0,0.02535609797427347,0.0324090947791504,0.02213112021188536,0.022631645769614312,0.023153534998753694,0.02094691562549981,0.04356603509881492,0.02747305774892832,0.02665038490861825,0.027403595689832257,0.02819892067485536,0.029039818285943046,0.0,0.0485032069739181,0.02663265441649751,0.026629699335179658,0.0,0.0,0.01696092678659319,0.03882373860216434,0.01817450319157498,0.02011777358764337,0.0,0.031358980729573584,0.06271796145383095,0.0,0.0
57,0.04856225310816942,0.0,0.008093708850998096,0.00944266032623158,0.011016437047374816,0.0,0.012852509888751142,0.006900886019405356,0.008051033689482012,0.02989131527395404,0.040203635779338755,0.01631656344253802,0.0,0.01689390570142458,0.04894804438280309,0.0,0.0489258511445578,0.0,0.0,0.0191279668707319,0.01950031039865776,0.036393251237344756,0.0,0.02535609797233329,0.03240909477395704,0.022131120209152793,0.022631645766251346,0.023153534994973107,0.02094691562227954,0.04356603509726141,0.027473057747286415,0.02665038490891607,0.027403595691704884,0.028198920678407874,0.029039818291091486,0.0,0.04850320698068254,0.026632654422194504,0.026629699340174378,0.0,0.0,0.01696092678759921,0.03882373860177497,0.01817450319007245,0.020117773583859258,0.0,0.031358980726116106,0.06271796145214553,0.0,0.0
58,0.04856225311079068,0.0,0.00809370885136157,0.00944266032652792,0.011016437047566515,0.0,0.012852509888795651,0.0069008860188926055,0.008051033688793497,0.029891315273761397,0.040203635779738164,0.016316563441821884,0.0,0.016893905700786364,0.0489480443835676,0.0,0.04892585114334546,0.0,0.0,0.019127966871464244,0.01950031039968213,0.03639325124134839,0.0,0.02535609797325139,0.03240909477372893,0.02213112020883746,0.02263164576524094,0.023153534993173203,0.020946915619444596,0.0435660350946221,0.027473057743979207,0.026650384906200766,0.027403595689494648,0.02819892067707024,0.029039818290976033,0.0,0.04850320698291087,0.02663265442513381,0.026629699344013547,0.0,0.0,0.01696092679050857,0.03882373860401999,0.018174503191957174,0.020117773583913375,0.0,0.03135898072360903,0.06271796144966735,0.0,0.0
59,0.0485622531115419,0.0,0.008093708851798446,0.009442660327025374,0.011016437048113361,0.0,0.012852509889374447,0.006900886019041942,0.008051033688857376,0.02989131527334958,0.040203635780740085,0.016316563441663552,0.0,0.016893905700501255,0.04894804438120738,0.0,0.048925851143180155,0.0,0.0,0.019127966871283236,0.019500310399729548,0.03639325124292101,0.0,0.025356097974790243,0.03240909477602421,0.02213112020991251,0.02263164576614138,0.023153534993734515,0.02094691561903865,0.043566035093562654,0.027473057742507866,0.02665038490421625,0.027403595687110135,0.02819892067448575,0.02903981828846859,0.0,0.04850320698123271,0.02663265442444209,0.026629699344264263,0.0,0.0,0.016960926792009702,0.03882373860572833,0.018174503193945986,0.020117773585735445,0.0,0.0313589807235377,0.06271796144877959,0.0,0.0
60,0.04856225311081535,0.0,0.00809370885192365,0.009442660327223391,0.011016437048394287,0.0,0.012852509889746514,0.006900886019385271,0.008051033689225594,0.029891315273160805,0.040203635781232094,0.016316563441893903,0.0,0.016893905700608756,0.04894804437924384,0.0,0.048925851143639884,0.0,0.0,0.0191279668708148,0.01950031039927846,0.03639325124210009,0.0,0.025356097975402146,0.03240909477769058,0.022131120210791375,0.022631645767229584,0.02315353499496489,0.020946915620100474,0.04356603509408838,0.027473057743068983,0.026650384904149595,0.027403595686533548,0.028198920673361674,0.029039818286820215,0.0,0.04850320697904174,0.026632654422585573,0.02662969934262321,0.0,0.0,0.01696092679165651,0.03882373860582929,0.018174503194407395,0.020117773586947284,0.0,0.031358980724672095,0.06271796144934591,0.0,0.0
61,0.048562253109967514,0.0,0.008093708851802557,0.009442660327123166,0.011016437048327063,0.0,0.01285250988972611,0.006900886019547973,0.008051033689445519,0.029891315273226908,0.04020363578109351,0.016316563442125044,0.0,0.016893905700816277,0.048948044379023926,0.0,0.04892585114403009,0.0,0.0,0.019127966870582082,0.019500310398949755,0.036393251240800645,0.0,0.025356097975091668,0.03240909477773933,0.02213112021088101,0.022631645767543777,0.02315353499553563,0.020946915621013095,0.04356603509494525,0.027473057744144214,0.026650384905040615,0.027403595687266982,0.028198920673817643,0.029039818286883776,0.0,0.04850320697834557,0.02663265442165113,0.026629699341390457,0.0,0.0,0.01696092679070842,0.03882373860509187,0.01817450319378243,0.020117773586910616,0.0,0.031358980725476125,0.06271796145014936,0.0,0.0
62,0.04856225310973452,0.0,0.008093708851661252,0.009442660326961679,0.011016437048148872,0.0,0.012852509889536717,0.006900886019496483,0.008051033689421144,0.02989131527336086,0.04020363578076728,0.016316563442173335,0.0,0.01689390570090649,0.04894804437980095,0.0,0.04892585114407819,0.0,0.0,0.01912796687064505,0.01950031039893935,0.03639325124030548,0.0,0.02535609797459213,0.032409094776986246,0.022131120210527246,0.022631645767243733,0.023153534995342735,0.020946915621131903,0.043566035095279135,0.02747305774460968,0.02665038490567716,0.027403595688037095,0.02819892067465763,0.029039818287704633,0.0,0.04850320697890648,0.02663265442189243,0.026629699341327515,0.0,0.0,0.016960926790231194,0.03882373860454344,0.01817450319314031,0.02011777358631396,0.0,0.03135898072548695,0.06271796145042782,0.0,0.0
63,0.048562253109976285,0.0,0.00809370885162242,0.009442660326899294,0.011016437048059574,0.0,0.01285250988941772,0.006900886019384753,0.008051033689300834,0.029891315273420642,0.040203635780611105,0.01631656344209708,0.0,0.01689390570086985,0.048948044380432404,0.0,0.04892585114392675,0.0,0.0,0.019127966870797604,0.019500310399087367,0.03639325124058227,0.0,0.025356097974399364,0.03240909477645182,0.022131120210244708,0.02263164576689174,0.023153534994942472,0.020946915620782013,0.0435660350951016,0.027473057744418494,0.02665038490568907,0.027403595688214055,0.028198920675012947,0.0290398182882321,0.0,0.048503206979615854,0.026632654422497168,0.026629699341866375,0.0,0.0,0.0169609267903544,0.038823738604518904,0.018174503192999097,0.02011777358592607,0.0,0.03135898072511496,0.06271796145023786,0.0,0.0
64,0.048562253110250406,0.0,0.008093708851662714,0.009442660326933118,0.011016437048083,0.0,0.012852509889426262,0.006900886019333168,0.008051033689230627,0.029891315273398042,0.04020363578065897,0.016316563442022508,0.0,0.0168939057008024,0.04894804438049463,0.0,0.04892585114380121,0.0,0.0,0.0191279668708715,0.019500310399192793,0.03639325124100387,0.0,0.025356097974504135,0.03240909477644418,0.022131120210219735,0.022631645766794252,0.02315353499476165,0.02094691562048835,0.04356603509482351,0.02747305774406906,0.026650384905396837,0.027403595687970895,0.028198920674857946,0.029039818288203026,0.0,0.04850320697983296,0.026632654422794003,0.026629699342262017,0.0,0.0,0.01696092679066323,0.03882373860476099,0.01817450319320614,0.02011777358594414,0.0,0.031358980724857224,0.06271796144997747,0.0,0.0
65,0.04856225311032249,0.0,0.0080937088517084,0.009442660326985519,0.011016437048141038,0.0,0.012852509889488205,0.006900886019350849,0.00805103368923971,0.029891315273354487,0.04020363578076515,0.016316563442007843,0.0,0.016893905700773884,0.04894804438023897,0.0,0.048925851143787405,0.0,0.0,0.019127966870849708,0.019500310399194556,0.03639325124115958,0.0,0.02535609797466623,0.032409094776691134,0.02213112021033608,0.022631645766894117,0.023153534994827696,0.02094691562045399,0.043566035094718424,0.027473057743921944,0.02665038490519276,0.027403595687722278,0.02819892067458505,0.02903981828793443,0.0,0.04850320697964571,0.026632654422710275,0.02662969934227647,0.0,0.0,0.016960926790814828,0.038823738604936965,0.01817450319341337,0.020117773586139417,0.0,0.031358980724857696,0.06271796144989027,0.0,0.0
66,0.04856225311024211,0.0,0.008093708851720414,0.009442660327005147,0.0110164370481694,0.0,0.012852509889526239,0.006900886019387193,0.008051033689279001,0.029891315273335564,0.04020363578081467,0.016316563442033066,0.0,0.01689390570078634,0.048948044380035985,0.0,0.048925851143837254,0.0,0.0,0.01912796687080004,0.019500310399146015,0.036393251241066425,0.0,0.025356097974726877,0.03240909477686244,0.022131120210426868,0.022631645767007928,0.023153534994957856,0.02094691562056921,0.043566035094778244,0.02747305774398691,0.02665038490519204,0.027403595687668154,0.028198920674472848,0.029039818287765737,0.0,0.048503206979416125,0.02663265442251337,0.026629699342099623,0.0,0.0,0.016960926790772074,0.03882373860494225,0.018174503193456423,0.020117773586263505,0.0,0.03135898072497961,0.06271796144995388,0.0,0.0
67,0.04856225311015352,0.0,0.008093708851707017,0.009442660326993754,0.011016437048161278,0.0,0.012852509889522844,0.006900886019403534,0.0080510336893014,0.02989131527334327,0.040203635780798205,0.01631656344205711,0.0,0.01689390570080825,0.04894804438001876,0.0,0.048925851143877624,0.0,0.0,0.019127966870776593,0.019500310399112212,0.036393251240929694,0.0,0.025356097974691592,0.03240909477686227,0.022131120210433633,0.022631645767038105,0.023153534995015088,0.020946915620663663,0.043566035094868456,0.027473057744100426,0.026650384905287837,0.027403595687748694,0.0281989206745254,0.0290398182877779,0.0,0.048503206979348554,0.026632654422419147,0.026629699341972703,0.0,0.0,0.01696092679067152,0.03882373860486282,0.018174503193387887,0.020117773586255647,0.0,0.031358980725062185,0.06271796145003823,0.0,0.0
68,0.04856225311013127,0.0,0.008093708851692253,0.009442660326976755,0.011016437048142381,0.0,0.012852509889502595,0.006900886019397481,0.008051033689298069,0.02989131527335742,0.040203635780763664,0.01631656344206154,0.0,0.016893905700817252,0.04894804438010282,0.0,0.04892585114388151,0.0,0.0,0.019127966870784104,0.01950031039911216,0.03639325124088079,0.0,0.02535609797463901,0.032409094776781326,0.022131120210395393,0.0226316457670049,0.02315353499499255,0.020946915620673447,0.04356603509490149,0.027473057744146868,0.02665038490535323,0.02740359568782893,0.028198920674614027,0.029039818287865744,0.0,0.048503206979410976,0.02663265442244806,0.026629699341969945,0.0,0.0,0.016960926790623398,0.038823738604806375,0.01817450319332103,0.020117773586191764,0.0,0.03135898072506074,0.0627179614500655,0.0,0.0
